decile_score,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,jail_time
1,0,0,0,12,35.233333333333334
6,0,0,0,12,26.416666666666668
2,0,0,0,14,27.566666666666666
3,0,0,0,13,21.65
3,0,0,0,13,21.65
2,0,1,0,6,22.383333333333333
9,0,0,0,13,43.75
9,0,0,0,13,43.75
9,0,0,0,13,43.75
7,1,2,2,12,1417.6333333333334
7,1,2,2,12,1417.6333333333334
10,5,0,0,12,6715.6
2,0,0,0,6,24.766666666666666
5,0,0,0,12,339.1333333333333
3,0,0,0,5,4.15
3,0,0,0,6,5.683333333333334
3,0,0,0,6,5.683333333333334
4,0,0,0,12,100.55
4,0,0,0,12,100.55
8,0,0,1,12,1382.0666666666666
8,0,0,1,12,1382.0666666666666
8,0,0,1,12,1382.0666666666666
8,0,0,1,12,1382.0666666666666
8,0,0,0,12,531.6666666666666
8,0,0,0,12,531.6666666666666
8,0,0,0,12,531.6666666666666
9,2,1,0,(MO3),23.816666666666666
9,2,1,0,(MO3),23.816666666666666
9,2,1,0,(MO3),23.816666666666666
5,0,0,0,12,96.21666666666667
10,0,0,0,12,4615.183333333333
10,0,0,0,12,4615.183333333333
10,0,0,0,12,4615.183333333333
4,0,0,0,5,27.6
8,0,0,0,12,28.233333333333334
8,0,0,0,12,28.233333333333334
8,0,0,0,12,28.233333333333334
9,0,0,0,9,19.55
9,0,0,0,9,19.55
1,0,0,0,12,49.5
2,0,0,0,12,25.45
6,0,0,0,12,5.183333333333334
3,0,0,0,12,45.68333333333333
3,0,0,0,12,45.68333333333333
9,0,0,0,12,73.91666666666667
7,0,0,0,12,4577.35
7,0,0,0,12,4577.35
7,0,0,0,12,4577.35
7,0,0,0,14,2450.7
7,0,0,0,14,2450.7
5,0,0,0,5,49.53333333333333
3,0,0,0,6,5.9
4,0,0,0,6,21.083333333333332
5,0,0,1,13,789.2333333333333
5,0,0,1,13,789.2333333333333
5,0,0,1,13,789.2333333333333
5,0,0,1,13,789.2333333333333
5,0,0,1,13,789.2333333333333
5,0,0,0,12,1035.7666666666667
5,0,0,0,12,1035.7666666666667
4,0,0,0,6,43.733333333333334
4,0,0,0,6,1393.1833333333334
4,0,0,0,6,1393.1833333333334
1,0,0,0,5,17.766666666666666
2,0,0,0,12,21.033333333333335
2,0,0,0,12,116.9
2,0,0,0,5,74.93333333333334
10,0,0,0,12,836.7833333333333
10,0,0,0,12,836.7833333333333
10,0,0,0,12,836.7833333333333
10,0,0,0,12,836.7833333333333
10,0,0,0,12,836.7833333333333
10,0,0,0,12,836.7833333333333
4,0,0,0,12,93.73333333333333
2,0,0,0,6,13.116666666666667
6,0,0,0,12,25.483333333333334
1,0,0,0,12,17.916666666666668
1,0,0,0,12,17.916666666666668
3,0,0,0,6,18.216666666666665
3,0,0,0,12,22.433333333333334
3,0,0,0,12,22.433333333333334
3,0,0,0,12,22.433333333333334
3,0,0,0,12,22.433333333333334
1,0,0,0,12,27.483333333333334
4,0,0,2,13,1607.7833333333333
7,0,0,0,12,1368.7666666666667
7,0,0,0,12,1368.7666666666667
7,0,0,0,12,1368.7666666666667
7,0,0,0,12,1368.7666666666667
1,0,0,0,13,16.35
5,0,0,0,12,27.066666666666666
10,0,0,0,6,98.36666666666666
7,0,0,0,12,5306.333333333333
10,0,0,0,12,56.266666666666666
10,0,0,0,12,56.266666666666666
3,0,0,0,12,22.05
4,0,0,0,12,1869.4666666666667
3,0,0,0,12,4684.416666666667
3,0,0,0,12,4684.416666666667
1,0,0,0,12,16.266666666666666
8,0,0,0,12,793.2666666666667
8,0,0,0,12,793.2666666666667
8,0,0,0,12,793.2666666666667
2,0,0,0,6,17.15
4,0,0,0,12,66.26666666666667
4,0,0,0,12,66.26666666666667
4,0,0,0,12,66.26666666666667
2,0,0,0,12,4103.933333333333
3,0,0,0,5,28.016666666666666
6,0,0,0,14,816.3833333333333
6,0,0,0,14,816.3833333333333
2,0,0,0,6,5.15
6,0,0,0,12,95.58333333333333
6,0,0,0,12,95.58333333333333
2,0,0,0,12,14.75
9,0,0,0,9,2000.2
1,0,0,0,5,-2.3333333333333335
1,0,0,0,5,-2.3333333333333335
2,0,0,0,12,213.51666666666668
2,0,0,0,12,213.51666666666668
6,0,0,0,12,1231.4833333333333
6,0,0,0,12,1231.4833333333333
6,0,0,0,12,1231.4833333333333
6,0,0,0,12,1231.4833333333333
6,0,0,0,12,9936.8
10,1,1,0,5,46.583333333333336
7,0,0,0,12,45.21666666666667
7,0,0,0,12,45.21666666666667
7,0,0,0,12,45.21666666666667
7,0,0,0,12,45.21666666666667
4,0,0,0,12,3793.483333333333
4,0,0,0,12,24.666666666666668
10,0,0,0,12,813.6666666666666
10,0,0,0,12,813.6666666666666
4,0,0,0,12,23.633333333333333
8,0,0,0,12,6.283333333333333
10,0,0,0,12,12030.183333333332
10,0,0,0,12,12030.183333333332
3,0,0,0,6,27.1
6,0,0,0,12,30.633333333333333
6,0,0,0,12,30.633333333333333
8,0,0,0,12,747.0333333333333
8,0,0,0,12,747.0333333333333
8,0,0,0,12,747.0333333333333
2,0,0,0,6,22.9
2,0,0,0,6,22.9
2,0,0,0,6,22.9
6,0,0,1,12,18.066666666666666
2,0,0,0,6,192.6
1,0,0,0,12,598.0333333333333
2,0,0,0,6,145.2
1,0,0,0,6,23.266666666666666
9,0,0,0,6,22.05
1,0,0,0,6,21.216666666666665
3,0,0,0,12,-3.15
8,0,0,0,12,14.133333333333333
8,0,0,0,12,14.133333333333333
8,0,0,0,12,14.133333333333333
1,0,0,0,6,23.283333333333335
3,0,0,0,12,1003.9166666666666
4,0,0,0,6,30.666666666666668
8,0,0,0,6,872.2166666666667
8,0,0,0,6,872.2166666666667
8,0,0,0,6,872.2166666666667
8,0,0,0,6,872.2166666666667
3,0,0,0,6,1065.9166666666667
3,0,0,0,6,1065.9166666666667
3,0,0,0,6,1065.9166666666667
5,0,0,0,6,20.5
5,0,0,0,6,20.5
10,0,0,0,12,7103.383333333333
9,0,0,0,12,18.1
10,0,8,1,12,25.116666666666667
10,0,8,1,12,25.116666666666667
10,0,8,1,12,25.116666666666667
10,0,8,1,12,25.116666666666667
1,0,0,0,6,50.95
9,1,1,0,12,1128.0666666666666
9,1,1,0,12,1128.0666666666666
9,1,1,0,12,1128.0666666666666
1,0,0,0,6,6.683333333333334
4,0,0,0,12,142.13333333333333
9,0,0,0,12,3709.7166666666667
3,0,0,0,12,26.4
3,0,0,0,12,26.4
3,0,0,0,6,30.4
5,0,0,0,6,21.566666666666666
5,0,0,0,6,21.566666666666666
4,0,0,1,6,18.7
4,0,0,0,6,573.9
4,0,0,0,6,573.9
4,0,0,0,6,573.9
4,0,0,0,6,573.9
3,0,0,0,13,24214.516666666666
8,0,0,0,6,22.383333333333333
8,0,0,0,6,22.383333333333333
2,0,0,0,6,50.05
2,0,0,0,6,50.05
2,0,0,0,6,50.05
2,0,0,0,6,50.05
2,0,0,0,6,50.05
10,1,1,1,14,8524.316666666668
10,1,1,1,14,8524.316666666668
7,1,0,1,12,883.5666666666667
7,1,0,1,12,883.5666666666667
7,1,0,1,12,883.5666666666667
7,1,0,1,12,883.5666666666667
4,0,0,0,12,21.483333333333334
4,0,0,0,12,21.483333333333334
1,0,0,0,6,23.666666666666668
5,0,0,0,9,2612.483333333333
1,0,0,0,12,21.266666666666666
1,0,0,0,12,21.266666666666666
1,0,0,0,12,21.266666666666666
8,0,0,0,5,2530.4166666666665
8,0,0,0,5,2530.4166666666665
8,0,0,0,5,2530.4166666666665
8,0,0,0,5,2530.4166666666665
8,0,0,0,5,2530.4166666666665
8,0,0,0,5,2530.4166666666665
2,0,0,0,6,2418.9333333333334
4,0,0,0,12,-5.95
1,0,0,0,14,52.63333333333333
1,0,0,0,14,52.63333333333333
4,0,0,0,6,15.8
3,0,0,0,12,21.533333333333335
10,0,0,0,6,21.0
10,0,0,0,6,21.0
10,0,0,0,6,21.0
2,0,0,0,6,29.616666666666667
1,0,0,0,12,26.9
1,0,0,0,12,26.9
1,0,0,0,12,26.9
1,0,0,0,12,26.9
6,0,0,0,5,1488.0333333333333
4,0,0,0,12,18.333333333333332
5,0,0,0,12,841.7666666666667
5,0,0,0,12,841.7666666666667
8,0,0,0,12,8495.1
8,0,0,0,12,8495.1
2,0,0,0,12,1824.45
3,0,0,0,12,115.98333333333333
1,0,0,0,6,28.383333333333333
1,0,0,0,12,21.6
9,0,0,1,12,909.7166666666667
6,0,0,0,12,42.266666666666666
6,0,0,0,12,42.266666666666666
6,0,0,0,12,42.266666666666666
6,0,0,0,12,42.266666666666666
3,0,0,0,12,6743.883333333333
6,0,0,0,5,168.73333333333332
6,0,0,0,5,168.73333333333332
10,0,0,0,13,5020.083333333333
1,0,0,0,6,16.283333333333335
2,0,0,0,6,4.566666666666666
3,0,0,0,12,22.216666666666665
3,0,0,0,12,22.216666666666665
9,0,0,0,12,655.0833333333334
9,0,0,0,12,655.0833333333334
9,0,0,0,12,655.0833333333334
9,0,0,0,12,655.0833333333334
5,0,0,0,5,75.08333333333333
5,0,0,0,5,75.08333333333333
3,0,0,0,6,23.65
1,0,0,0,6,48.35
4,0,0,0,12,91.06666666666666
4,0,0,0,12,91.06666666666666
4,0,0,0,12,91.06666666666666
4,0,0,0,12,91.06666666666666
1,0,0,0,6,21.633333333333333
2,0,0,0,6,14.033333333333333
7,0,0,0,6,1820.8333333333333
1,0,0,0,6,69.6
5,0,0,0,6,117.06666666666666
5,0,0,0,6,117.06666666666666
2,0,0,0,12,-0.3333333333333333
2,0,0,0,12,-0.3333333333333333
3,0,0,0,13,4388.4
1,0,0,0,6,5.166666666666667
1,0,0,0,6,28.5
3,0,0,0,12,4370.45
3,0,0,0,12,4370.45
9,0,0,0,9,6623.766666666666
2,0,0,0,12,-3.85
1,0,0,0,12,21.733333333333334
2,0,0,0,12,13.683333333333334
1,0,0,0,12,-0.13333333333333333
1,0,0,0,12,-0.13333333333333333
5,0,0,0,12,4415.216666666666
7,0,0,0,13,2639.016666666667
7,0,0,0,13,2639.016666666667
3,0,0,0,12,30.616666666666667
6,0,0,0,5,0.48333333333333334
2,0,0,0,12,54.21666666666667
2,0,0,0,12,54.21666666666667
1,0,0,0,6,15.716666666666667
1,0,0,0,6,15.716666666666667
1,0,0,0,12,433.25
2,0,0,0,6,23.2
2,0,0,0,6,23.2
1,0,0,0,6,21.283333333333335
10,0,0,0,13,1085.0333333333333
10,0,0,0,13,1085.0333333333333
10,0,0,0,13,1085.0333333333333
10,0,0,2,9,2565.1
8,0,0,0,12,25.116666666666667
8,0,0,0,12,25.116666666666667
1,0,0,0,6,23.983333333333334
10,0,0,1,12,1491.9
10,0,0,1,12,1491.9
9,0,0,0,12,164.08333333333334
5,0,0,0,12,38.983333333333334
2,0,0,0,12,15.583333333333334
2,0,0,0,12,15.583333333333334
2,0,0,0,12,141.73333333333332
1,0,0,0,6,21.4
5,0,0,0,12,52.666666666666664
5,0,0,0,12,52.666666666666664
2,0,0,0,6,71.01666666666667
1,0,0,0,12,21.25
1,0,0,0,12,21.783333333333335
1,0,0,0,12,21.783333333333335
1,0,0,0,12,198.71666666666667
5,0,0,0,12,15.2
4,0,0,0,13,43.71666666666667
4,0,0,0,13,43.71666666666667
4,0,0,0,12,29.216666666666665
4,0,0,0,12,867.95
1,0,0,0,6,15.55
1,0,0,0,12,19.75
8,0,0,0,12,287.03333333333336
8,0,0,0,12,287.03333333333336
8,0,0,0,12,287.03333333333336
8,0,0,0,12,287.03333333333336
1,0,0,0,6,98.65
7,0,0,0,12,41.81666666666667
7,0,0,0,12,41.81666666666667
7,0,0,0,12,41.81666666666667
7,0,0,0,12,41.81666666666667
7,0,0,0,12,41.81666666666667
2,0,0,0,6,76.45
2,0,0,0,6,17.65
5,0,0,0,13,2183.4166666666665
1,0,0,0,12,28.9
1,0,0,0,12,28.9
9,0,0,0,12,625.4833333333333
9,0,0,0,12,625.4833333333333
9,0,0,0,12,625.4833333333333
2,0,0,0,12,23.333333333333332
7,0,0,0,13,44.28333333333333
7,0,0,0,13,44.28333333333333
7,0,0,0,13,44.28333333333333
10,0,0,0,6,30.6
1,0,0,0,12,358.8666666666667
2,0,0,0,6,22.35
5,0,0,0,12,1.6
5,0,0,0,12,1.6
1,0,0,0,12,1279.4833333333333
1,0,0,0,6,2.716666666666667
6,0,0,0,12,25.033333333333335
3,0,0,0,12,54.6
3,0,0,0,12,54.6
5,0,0,0,6,519.85
5,0,0,0,6,519.85
5,0,0,0,6,519.85
5,0,0,0,13,644.0666666666667
8,0,0,0,13,19.983333333333334
8,0,0,0,13,19.983333333333334
8,0,0,0,13,19.983333333333334
8,0,0,0,13,19.983333333333334
8,0,0,0,13,19.983333333333334
8,0,0,0,13,19.983333333333334
7,0,0,0,12,5955.5
7,0,0,0,12,5955.5
7,0,0,0,12,5955.5
2,0,0,0,12,5656.133333333333
4,0,0,0,5,28.65
4,0,0,0,5,28.65
3,0,0,0,6,30.25
2,0,0,0,12,90.13333333333334
2,0,0,0,12,90.13333333333334
3,0,0,0,12,26.75
2,0,0,0,6,5.016666666666667
1,0,0,0,12,1462.0
3,0,0,0,6,15.683333333333334
2,0,0,0,12,30.533333333333335
8,2,0,0,12,1352.7333333333333
7,0,0,0,6,23.316666666666666
7,0,0,0,6,23.316666666666666
1,0,0,0,6,27.933333333333334
7,1,0,0,13,3479.7166666666667
5,0,0,0,12,786.05
2,0,0,0,12,24.483333333333334
2,0,0,0,12,24.483333333333334
7,0,0,0,12,418.05
7,0,0,0,12,418.05
7,0,0,0,12,418.05
3,0,0,0,12,143.65
3,0,0,0,12,143.65
5,0,0,0,5,21.35
6,0,0,0,10,20829.6
2,0,0,0,12,23.65
4,0,0,0,12,28.316666666666666
4,0,0,0,12,28.316666666666666
4,0,0,0,12,28.316666666666666
4,0,0,0,12,28.316666666666666
10,1,2,0,12,5022.233333333334
10,1,2,0,12,5022.233333333334
10,1,2,0,12,5022.233333333334
2,0,0,0,6,23.25
3,0,0,0,12,-10.016666666666667
6,0,0,0,12,30.333333333333332
6,0,0,0,12,30.333333333333332
4,0,0,0,12,333.71666666666664
1,0,0,0,12,31.833333333333332
1,0,0,0,6,100.06666666666666
2,0,0,0,6,21.133333333333333
3,0,0,1,5,5.0
5,0,0,0,6,0.55
5,0,0,0,6,0.55
5,0,0,0,6,0.55
10,2,0,1,12,3362.3
10,2,0,1,12,3362.3
10,2,0,1,12,3362.3
4,0,0,0,12,5.683333333333334
7,0,0,0,12,847.7833333333333
7,0,0,0,12,847.7833333333333
7,0,0,0,12,847.7833333333333
7,0,0,0,12,847.7833333333333
7,0,0,0,12,847.7833333333333
1,0,0,0,14,45.166666666666664
7,0,0,0,6,21.95
2,0,0,0,12,25.683333333333334
9,0,0,0,12,24.1
9,0,0,0,12,24.1
4,0,0,0,12,3207.1833333333334
9,0,3,1,12,48.15
7,0,0,1,12,30.383333333333333
7,0,0,1,12,30.383333333333333
1,0,0,0,12,22.25
5,0,0,0,12,22.166666666666668
5,0,0,0,12,22.166666666666668
5,0,0,0,12,22.166666666666668
5,0,0,0,12,22.166666666666668
2,0,0,0,12,77.35
2,0,0,0,12,77.35
2,0,0,0,12,77.35
2,0,0,0,12,77.35
4,0,0,0,12,18.25
9,0,0,2,12,44.38333333333333
6,0,0,0,12,127.71666666666667
2,0,0,0,(MO3),25.966666666666665
4,0,0,0,12,6.766666666666667
2,0,0,0,6,39.666666666666664
3,0,0,0,12,26.216666666666665
3,0,0,0,12,26.216666666666665
8,0,0,0,6,2622.5333333333333
9,0,0,0,5,42.266666666666666
9,0,0,0,5,42.266666666666666
9,0,0,0,5,42.266666666666666
9,0,0,0,5,42.266666666666666
9,0,0,0,5,42.266666666666666
9,0,0,0,5,42.266666666666666
9,0,0,0,5,42.266666666666666
1,0,0,0,5,676.9833333333333
1,0,0,0,12,51.18333333333333
1,0,0,0,5,32.06666666666667
6,0,0,0,6,570.95
10,0,0,0,12,14470.816666666668
7,0,0,0,6,44.766666666666666
5,0,0,0,13,49.63333333333333
2,0,0,0,6,270.6
3,0,0,0,12,38.38333333333333
9,0,0,0,12,3.933333333333333
9,0,0,0,12,3.933333333333333
8,3,0,0,9,353.73333333333335
8,3,0,0,9,353.73333333333335
8,3,0,0,9,353.73333333333335
8,3,0,0,9,353.73333333333335
10,0,0,0,13,41.56666666666667
10,0,0,0,13,41.56666666666667
1,0,0,0,6,-3.15
6,0,0,0,6,98.26666666666667
1,0,0,0,12,10.433333333333334
4,0,0,0,6,49.63333333333333
9,0,0,0,12,870.1166666666667
5,0,0,0,12,25.65
2,0,0,0,5,23.5
2,0,0,0,5,23.5
4,0,0,0,(MO3),-4.15
1,0,0,0,12,1.1666666666666667
1,0,0,0,12,1.1666666666666667
6,0,0,0,12,557.75
6,0,0,0,12,557.75
2,0,0,0,12,40.25
1,0,0,0,6,12.866666666666667
2,0,0,0,13,21.733333333333334
1,0,0,0,5,25.1
2,0,0,0,12,43.583333333333336
2,0,0,0,12,43.583333333333336
2,0,0,0,12,43.583333333333336
2,0,0,0,12,43.583333333333336
4,0,0,1,12,26.05
4,0,0,1,12,26.05
1,0,0,0,12,3334.8333333333335
1,0,0,0,12,409.6666666666667
1,0,0,0,12,409.6666666666667
3,0,0,0,12,15.866666666666667
7,0,0,0,12,123.15
7,0,0,0,12,123.15
7,0,0,0,12,123.15
7,0,0,0,12,123.15
7,0,0,0,12,5.783333333333333
7,0,0,0,12,5.783333333333333
5,0,0,0,12,0.16666666666666666
9,0,3,0,12,3.1166666666666667
2,0,0,0,6,28.333333333333332
1,0,0,0,6,3.8
9,0,1,1,13,49.266666666666666
9,0,1,1,13,49.266666666666666
9,0,1,1,13,49.266666666666666
9,0,0,0,(MO3),3405.95
1,0,0,0,6,22.8
5,0,0,0,12,359.1166666666667
9,0,0,0,5,5762.966666666666
3,0,0,0,6,144.8
2,0,0,0,5,22.016666666666666
4,0,0,1,12,5.9
10,0,0,0,12,817.4833333333333
6,0,0,0,5,522.6166666666667
6,0,0,0,5,522.6166666666667
6,0,0,0,5,522.6166666666667
6,0,0,0,5,522.6166666666667
1,0,0,0,12,18.283333333333335
3,0,0,0,5,28.933333333333334
8,0,0,0,12,337.4
8,0,0,0,12,337.4
8,0,0,0,12,337.4
7,0,0,0,6,17.5
7,0,0,0,6,17.5
7,0,0,0,6,17.5
7,0,0,0,6,17.5
3,0,0,0,12,22.2
3,0,0,0,12,22.2
4,0,0,2,12,26.766666666666666
4,0,0,2,12,26.766666666666666
4,0,0,2,12,26.766666666666666
1,0,0,0,6,17.65
1,0,0,0,6,17.65
8,0,0,0,12,26.783333333333335
1,0,0,0,12,98.33333333333333
1,0,0,0,12,98.33333333333333
1,0,0,0,12,98.33333333333333
4,0,0,0,12,58.916666666666664
4,0,0,0,12,58.916666666666664
9,1,0,0,6,120.13333333333334
2,0,0,0,12,29.033333333333335
2,0,0,0,12,29.033333333333335
10,0,0,1,12,4130.533333333334
10,0,0,1,12,4130.533333333334
10,0,0,1,12,4130.533333333334
10,0,2,1,12,113.8
10,0,2,1,12,113.8
10,0,2,1,12,113.8
10,0,2,1,12,113.8
1,0,0,0,12,19.2
1,0,0,0,14,121.18333333333334
1,0,0,0,14,121.18333333333334
2,0,0,0,12,25.15
2,0,0,0,12,25.15
9,0,0,0,12,813.1166666666667
4,0,0,0,12,21.65
9,2,0,0,13,833.7833333333333
9,2,0,0,13,833.7833333333333
10,1,0,1,12,1126.4166666666667
10,1,0,1,12,1126.4166666666667
10,1,0,1,12,1126.4166666666667
10,1,0,1,12,1126.4166666666667
2,0,0,0,12,25.7
10,0,0,0,12,118.71666666666667
10,0,0,0,12,118.71666666666667
10,0,0,0,12,118.71666666666667
1,0,0,0,12,90.78333333333333
1,0,0,0,12,90.78333333333333
1,0,0,0,12,90.78333333333333
8,0,0,0,12,13.233333333333333
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
4,0,0,0,6,24.566666666666666
2,0,0,0,14,28.533333333333335
8,0,0,0,12,628.7
8,0,0,0,12,628.7
8,0,0,0,12,628.7
6,0,0,0,12,45.516666666666666
7,0,0,0,12,486.8666666666667
5,0,0,0,13,663.7
5,0,0,0,13,663.7
3,0,0,0,5,47.11666666666667
3,0,0,0,5,47.11666666666667
3,0,0,0,5,47.11666666666667
3,0,0,0,5,47.11666666666667
3,0,0,0,5,47.11666666666667
1,0,0,0,5,31.05
6,0,0,0,13,39.78333333333333
6,0,0,0,13,39.78333333333333
3,0,0,0,6,23.3
4,0,0,0,5,123.45
2,0,0,1,12,21.816666666666666
2,0,0,1,12,21.816666666666666
1,0,0,0,6,33.03333333333333
8,0,0,0,13,35.583333333333336
3,0,0,0,5,26.366666666666667
3,0,0,0,5,26.366666666666667
3,0,0,0,5,26.366666666666667
4,0,0,0,12,102.83333333333333
8,0,0,0,12,20.433333333333334
7,0,0,0,12,1046.4
7,0,0,0,12,1046.4
7,0,0,0,12,861.65
2,0,0,0,6,50.81666666666667
3,0,0,0,12,1009.3833333333333
5,0,0,2,12,887.3666666666667
3,0,0,0,6,18.016666666666666
4,0,0,0,12,4.766666666666667
1,0,0,0,5,24.133333333333333
2,0,0,0,12,15.45
2,0,0,0,12,15.45
9,2,0,0,12,7610.383333333333
9,2,0,0,12,7610.383333333333
9,2,0,0,12,7610.383333333333
6,0,0,0,12,669.0
6,0,0,0,12,669.0
1,0,0,0,5,22.833333333333332
5,1,0,1,6,1302.25
5,1,0,1,6,1302.25
5,1,0,1,6,1302.25
4,0,0,0,12,123.88333333333334
2,0,0,0,12,1558.15
2,0,0,0,12,1558.15
2,0,0,0,12,4083.266666666667
3,0,0,0,5,14.116666666666667
2,0,0,0,6,28.066666666666666
2,0,0,0,6,25.983333333333334
3,0,0,0,12,24.283333333333335
3,0,0,0,12,24.283333333333335
3,0,0,0,5,833.7
6,0,0,0,12,696.3166666666667
6,0,0,0,12,696.3166666666667
6,0,0,0,12,696.3166666666667
2,0,0,0,6,860.0333333333333
9,1,0,0,12,933.0666666666667
9,1,0,0,12,933.0666666666667
1,0,0,0,12,597.8333333333334
7,0,0,0,12,144.78333333333333
7,0,0,0,12,144.78333333333333
1,0,0,0,13,28.716666666666665
3,0,0,0,5,9699.216666666667
3,0,0,0,5,9699.216666666667
3,0,0,0,12,44.93333333333333
3,0,0,0,12,20.816666666666666
6,0,0,0,6,25.983333333333334
7,0,0,0,5,24.466666666666665
7,0,0,0,5,24.466666666666665
6,0,0,0,12,90.41666666666667
6,0,0,0,12,90.41666666666667
7,0,0,0,12,25.583333333333332
3,0,0,1,12,47.61666666666667
5,0,0,0,13,26.833333333333332
5,0,0,0,13,26.833333333333332
7,0,0,0,12,27.066666666666666
7,0,0,0,12,27.066666666666666
7,0,0,0,12,27.066666666666666
5,0,0,0,12,184.71666666666667
5,0,0,0,12,184.71666666666667
5,0,0,0,12,184.71666666666667
1,0,0,0,6,50.166666666666664
4,0,0,0,6,20.433333333333334
5,0,0,0,12,5144.2
2,0,0,0,12,42.583333333333336
4,0,0,0,12,2067.233333333333
4,0,0,0,12,2067.233333333333
2,0,0,0,6,20.966666666666665
1,0,0,0,12,22.55
4,0,0,0,6,22.233333333333334
4,0,0,0,6,22.233333333333334
2,0,0,0,6,20.416666666666668
2,0,0,0,6,20.416666666666668
1,0,0,0,6,5.333333333333333
1,0,0,0,12,817.2
6,0,0,0,12,44.55
6,0,0,0,12,44.55
6,0,0,0,12,44.55
6,1,0,0,6,92.61666666666666
6,1,0,0,6,92.61666666666666
5,0,0,0,12,17.116666666666667
4,0,2,0,12,723.7166666666667
4,0,2,0,12,723.7166666666667
4,0,0,0,13,19.916666666666668
3,0,0,0,5,-4.7
9,0,5,0,5,887.1166666666667
9,0,5,0,5,887.1166666666667
9,0,5,0,5,887.1166666666667
4,0,0,0,12,10250.716666666667
8,0,0,0,12,146.93333333333334
8,0,0,0,12,146.93333333333334
8,0,0,0,12,146.93333333333334
8,0,0,0,12,146.93333333333334
1,0,0,0,12,24.366666666666667
7,0,0,0,12,165.75
1,0,0,0,12,44.7
7,0,0,1,12,116.76666666666667
7,0,0,1,12,116.76666666666667
7,0,0,1,12,116.76666666666667
7,0,0,0,6,430.1666666666667
9,0,0,0,12,38.083333333333336
9,0,0,0,12,38.083333333333336
9,0,0,0,12,38.083333333333336
6,0,0,0,13,171.4
6,0,0,0,13,171.4
6,0,0,0,12,23.583333333333332
8,0,0,0,12,4076.55
8,0,0,0,12,200.43333333333334
8,0,0,0,12,200.43333333333334
8,0,0,0,12,200.43333333333334
8,0,0,0,12,200.43333333333334
10,3,0,0,12,752.3166666666667
9,0,0,0,12,29.833333333333332
7,0,0,0,12,24.983333333333334
10,1,0,2,13,42.55
10,1,0,2,13,42.55
10,1,0,2,13,42.55
1,0,0,0,5,30.9
1,0,0,0,6,3.8333333333333335
2,0,0,0,6,28.566666666666666
10,0,0,0,13,484.8
10,0,0,0,13,484.8
10,0,0,0,13,484.8
10,0,0,0,13,484.8
1,0,0,0,6,21.183333333333334
3,0,0,0,12,2613.5833333333335
1,0,0,0,6,3.65
6,0,0,0,12,16.283333333333335
6,0,0,0,12,16.283333333333335
3,0,0,0,12,267.3333333333333
3,0,0,0,12,267.3333333333333
3,0,0,0,12,267.3333333333333
2,0,0,0,6,29.583333333333332
1,0,0,0,12,25.833333333333332
3,0,0,0,6,15.033333333333333
3,0,0,0,6,15.033333333333333
3,0,0,0,12,1177.4666666666667
10,1,1,0,13,25.783333333333335
10,1,1,0,13,25.783333333333335
6,0,0,1,12,1637.5
6,0,0,1,12,1637.5
9,0,0,0,12,627.85
9,0,0,0,12,627.85
2,0,0,0,12,328.3
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
7,0,0,0,12,7.833333333333333
1,0,0,0,12,-3.4
8,0,0,1,12,939.4
8,0,0,1,12,939.4
8,0,0,1,12,939.4
2,0,0,0,6,16.55
4,0,0,0,6,672.2666666666667
4,0,0,0,6,672.2666666666667
1,0,0,0,6,27.266666666666666
9,0,0,1,6,358.4166666666667
9,0,0,1,6,358.4166666666667
1,0,0,0,6,75.83333333333333
1,0,0,0,6,75.83333333333333
7,0,0,0,5,28.95
4,9,0,0,12,1558.25
4,9,0,0,12,1558.25
1,0,0,0,6,17.716666666666665
1,0,0,0,6,17.716666666666665
1,0,0,0,6,17.716666666666665
10,0,0,0,6,43.65
10,0,0,0,6,43.65
1,0,0,0,6,15.716666666666667
3,0,0,0,12,44.0
3,0,0,0,12,44.0
4,0,0,0,6,18.9
9,1,0,1,5,16.783333333333335
9,1,0,1,5,16.783333333333335
9,1,0,1,5,16.783333333333335
7,0,0,0,13,1941.1
7,0,0,0,13,1941.1
10,0,2,1,6,18.416666666666668
10,0,2,1,6,18.416666666666668
2,0,0,0,12,29.2
1,0,0,0,6,24.683333333333334
1,0,0,0,12,54.6
1,0,0,0,12,54.6
1,0,0,0,12,54.6
2,0,0,0,12,15.633333333333333
3,0,0,0,12,21.566666666666666
7,0,0,0,14,2310.2166666666667
7,0,0,0,14,2310.2166666666667
4,0,0,0,12,43.68333333333333
8,0,0,0,12,40.31666666666667
7,0,0,0,12,3.8833333333333333
7,0,0,0,12,3.8833333333333333
6,0,0,0,12,20.0
6,0,0,0,12,20.0
6,0,0,0,12,20.0
6,0,0,0,12,20.0
6,0,0,0,12,20.0
1,0,0,0,5,48.68333333333333
